"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763111206846652836","Thu Feb 29 07:57:23 +0000 2024","0","Bencana alam tanah longsor melanda wilayah Kabupaten Luwu Sulawesi Selatan. Tim SAR gabungan TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dengan bergotong royong melakukan pencarian dan evakuasi para korban yang masih dinyatakan tertimbun tanah. https://t.co/0l66FrTBU7","1763111206846652836","https://pbs.twimg.com/ext_tw_video_thumb/1763110991309787136/pu/img/lTOzXoMJWh06r1f1.jpg","","in","","0","0","0","https://x.com/polresdompuntb/status/1763111206846652836","1650404660430393344","polresdompuntb"
"1763111145043558498","Thu Feb 29 07:57:08 +0000 2024","0","Polisi kita tetap humanis Berperan Untuk Negeri Bhabinkamtibmas membantu evakuasi warga sakit #TotalitasMelindungiIndonesia https://t.co/hNygthqcdt","1763111145043558498","https://pbs.twimg.com/media/GHfUPapbYAA8Ep9.jpg","","in","Magetan, Indonesia","0","0","0","https://x.com/JujunSatu/status/1763111145043558498","1704825910170673152","JujunSatu"
"1763111051854516681","Thu Feb 29 07:56:46 +0000 2024","0","Bencana alam tanah longsor melanda wilayah Kabupaten Luwu Sulawesi Selatan. Tim SAR TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dengan bergotong royong melakukan pencarian dan evakuasi para korban yang masih dinyatakan tertimbun. #TotalitasMelindungiIndonesia https://t.co/RAY4Z9JqRD","1763111051854516681","https://pbs.twimg.com/ext_tw_video_thumb/1763110935282188288/pu/img/cvtw6VLLS6FTzGWR.jpg","","in","Jalan Raya Tanjung Agung,Tubei","0","0","0","https://x.com/LebongPolres/status/1763111051854516681","1041551894093524994","LebongPolres"
"1763110747310330059","Thu Feb 29 07:55:33 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah yang menutupi https://t.co/P1WCk3SDfD","1763110747310330059","https://pbs.twimg.com/media/GHfT2CwbsAAWRbs.jpg","","in","Mappakasunggu, Indonesia","0","0","0","https://x.com/Polsekmapsu19/status/1763110747310330059","1398155916768280578","Polsekmapsu19"
"1763110627042799647","Thu Feb 29 07:55:05 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah yang menutupi https://t.co/d4MckTEQDZ","1763110627042799647","https://pbs.twimg.com/media/GHfTxAAagAAwrLT.jpg","","in","","0","0","0","https://x.com/humaspralon/status/1763110627042799647","1445668764763131905","humaspralon"
"1763110534420054076","Thu Feb 29 07:54:43 +0000 2024","0","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. Banjir yang diakibatkan oleh curah hujan yang tinggi terutama di daerah yang berdekatan dengan https://t.co/E6dqv2z0ld","1763110534420054076","https://pbs.twimg.com/ext_tw_video_thumb/1763110257893814272/pu/img/3Ugm5HYcVmcc1cmh.jpg","","in","","0","0","0","https://x.com/HumasPolsekMS/status/1763110534420054076","1683737175094104064","HumasPolsekMS"
"1763110449074393367","Thu Feb 29 07:54:22 +0000 2024","0","Bencana alam tanah longsor melanda wilayah Kabupaten Luwu Sulawesi Selatan. Tim SAR gabungan TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dengan bergotong royong melakukan pencarian dan evakuasi para korban #TotalitasMelindungiIndonesia","1763110449074393367","","","in","Jl. Margonda Raya No. 14","0","0","0","https://x.com/Polrestro_Depok/status/1763110449074393367","1161847667124686853","Polrestro_Depok"
"1763110368484945969","Thu Feb 29 07:54:03 +0000 2024","2","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. #TotalitasMelindungiIndonesia https://t.co/tSCooKwgOK","1763110368484945969","https://pbs.twimg.com/ext_tw_video_thumb/1763110114192744448/pu/img/ZxBqDRSWdrSZmeEk.jpg","","in","West Sulawesi, Indonesia","0","0","0","https://x.com/BIDHumas_SB/status/1763110368484945969","1246963953336373248","BIDHumas_SB"
"1763110143871586359","Thu Feb 29 07:53:09 +0000 2024","1","Bencana alam tanah longsor melanda wilayah Kab.Luwu Sulawesi Selatan. Tim SAR gab.TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dg bergotong royong melakukan pencarian dan evakuasi para korban yang masih dinyatakan tertimbun tanah. #TotalitasMelindungiIndonesia https://t.co/gDzkDUta4k","1763110143871586359","https://pbs.twimg.com/ext_tw_video_thumb/1763110055828951040/pu/img/7rsikDiYIPqSJKIM.jpg","","in","","0","0","0","https://x.com/PolsekBdg/status/1763110143871586359","1173525238367145984","PolsekBdg"
"1763109857723634005","Thu Feb 29 07:52:01 +0000 2024","1","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. #TotalitasMelindungiIndonesia https://t.co/pWCLfgfU9w","1763109857723634005","https://pbs.twimg.com/ext_tw_video_thumb/1763109713078890496/pu/img/W6kUKgutc8zMlXEr.jpg","","in","","0","0","0","https://x.com/PolsekBdg/status/1763109857723634005","1173525238367145984","PolsekBdg"
