"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763313886516920406","Thu Feb 29 21:22:45 +0000 2024","0","Tjuamik kerja di gading dr akhir 2015 baru ga dapet banjir gading tuh mulai feb 2020. Eh feb 2024nya banjir lagi. Termiris kemaren ada org gading yang ngebroadcast ig sebelum pemilu kalau dia jd ga apalotis lg setelah liat banjir gading tertangani eh tgl 14 febnya banjir https://t.co/v6Wi0v1xnI","1763313886516920406","https://pbs.twimg.com/media/GHiMonJa4AAa3c7.jpg","","in","Tangerang.Jakarta.Surabaya.","0","0","0","https://x.com/raturara/status/1763313886516920406","72014107","raturara"
"1763313804446970125","Thu Feb 29 21:22:26 +0000 2024","0","@kaesangp arahin anggota nya mas buat kritik gubernur Jkt banjir nih...","1763313804446970125","","kaesangp","in","","0","0","0","https://x.com/ichkz/status/1763313804446970125","216352403","ichkz"
"1763313418382213371","Thu Feb 29 21:20:54 +0000 2024","0","Hidup di era Tina Toon nyanyi bolo² sampe ngurus banjir ","1763313418382213371","","","in","tempat yang menyenangkan","0","0","1","https://x.com/AndreasTeddyY/status/1763313418382213371","55538803","AndreasTeddyY"
"1763313333921628361","Thu Feb 29 21:20:34 +0000 2024","0","Coba kita ganti basah ke banjir. Jika terjadi hujan maka jalanan banjir Jika Jalanan tidak banjir maka tidak terjadi hujan. Ha? ","1763313333921628361","","","in","Bikini Bottom","0","0","0","https://x.com/Fiki_Su/status/1763313333921628361","2452180579","Fiki_Su"
"1763211166833418396","Thu Feb 29 21:19:20 +0000 2024","1","@mas_faried @GeiszChalifah Cheryl uki grace kalian kemana.. Tuh jakarta banjir","1763313025334079557","","mas_faried","in","","0","0","0","https://x.com/IkaSetiyanings9/status/1763313025334079557","1387896831577755649","IkaSetiyanings9"
"1763202557416251869","Thu Feb 29 21:18:02 +0000 2024","0","@psi_id Tumben jakarta banjir partai sawit indonedia gk berisik","1763312697729515610","","psi_id","in","","0","0","0","https://x.com/alviahbunakusyg/status/1763312697729515610","1754025643015294976","alviahbunakusyg"
"1763202557416251869","Thu Feb 29 21:15:53 +0000 2024","14","@psi_id Berarti bener ya kemarin2 berisik pas banjir itu bukan karena peduli sama yg kena banjir tapi karena yaa gmn gubernurnya Anies bahkan diberita tiap ada banjir pasti selalu PSI paling kenceng pun cuma genangan yg ga sampai sejem surut PSI x buzzeRp sekompak itu berisiknya. Why?","1763312156781809733","","psi_id","in","Yogyakarta, Indonesia","0","0","2","https://x.com/9elaskaca/status/1763312156781809733","569277404","9elaskaca"
"1763033106632835369","Thu Feb 29 21:14:20 +0000 2024","0","@opposite6892 Emang pas anies jd gubernur jakarta ga banjir?? kocak..","1763311766845669419","","opposite6892","in","","0","0","0","https://x.com/umi_sulistyani/status/1763311766845669419","1629035879653314561","umi_sulistyani"
"1763202557416251869","Thu Feb 29 21:13:27 +0000 2024","0","@psi_id Netizen : Jakarta banjir kok diam2 bae Gue : Gubernurnya bukan Anies ","1763311542421106764","","psi_id","in","","0","0","0","https://x.com/Sitikho24969036/status/1763311542421106764","1030363834425307136","Sitikho24969036"
"1763211166833418396","Thu Feb 29 21:11:40 +0000 2024","1","@GeiszChalifah Dulu zaman Abah memimpin ga ada banjir . Adanya parkir air","1763311095249522882","","GeiszChalifah","in","","0","0","0","https://x.com/suradi7630/status/1763311095249522882","1651946364354580481","suradi7630"
"1763202557416251869","Thu Feb 29 21:10:20 +0000 2024","0","@psi_id Woy jakarta lagi banjir nih cepat bersuara!!!","1763310761169047735","","psi_id","in","","0","0","0","https://x.com/Quenmedus4/status/1763310761169047735","1696487672989319168","Quenmedus4"
"1763109428881211820","Thu Feb 29 21:08:58 +0000 2024","0","@Zer0Failed Waktu Anies yg jadi gubernur kalau banjir banyak anjing BuzzeRp yg menggonggong tapi sekarang anjing nya pada kemana ya?","1763310417047437550","","zer0failed","in","","0","0","0","https://x.com/saiyo_tmk/status/1763310417047437550","2295982896","saiyo_tmk"
"1763109428881211820","Thu Feb 29 21:08:10 +0000 2024","0","@Zer0Failed Emang Jakarta banjir hari ini? Jakgsrta banjir tuh pas gubdrnurnya Anis Baswedan...","1763310212851945504","","zer0failed","in","","0","0","0","https://x.com/HPirang89/status/1763310212851945504","1749251731484295168","HPirang89"
"1763085263587381346","Thu Feb 29 21:07:16 +0000 2024","0","@psi_id @Poliklitik Ayo bacotannya mana jakarta banjir tuh Awokwokwok","1763309988678975704","","psi_id","in","","0","0","0","https://x.com/Om_Awang/status/1763309988678975704","194164479","Om_Awang"
"1763202557416251869","Thu Feb 29 21:06:01 +0000 2024","0","@psi_id ANJING KURAP MANA GONGGONGAN MU DISAAT JAKARTA BANJIR","1763309675255374000","","psi_id","in","","0","0","0","https://x.com/dekna201/status/1763309675255374000","2244627413","dekna201"
"1763123616567160932","Thu Feb 29 21:05:51 +0000 2024","0","@xathrya Bagus tindakannya.. tinggal cari solusinya aja nih gimana biar gak banjir lagi.. good job","1763309631760433543","","xathrya","in","","0","0","0","https://x.com/meonkcool/status/1763309631760433543","1340236342807068672","meonkcool"
"1762997789246804067","Thu Feb 29 21:05:31 +0000 2024","0","@Uki23 Banjir DKI kamu g ribut bro ???","1763309547236872576","","Uki23","in","","0","0","0","https://x.com/nurdiman_a14631/status/1763309547236872576","1650737230670106624","nurdiman_a14631"
"1763103896820670957","Thu Feb 29 21:05:13 +0000 2024","0","@jansen_jsp Banjir di Jakarta ya sampai kapanpun gak akan bisa hilang akan selalu terus ada cuma kan ya setidaknya kalau ada banjir setidaknya bisa diminimalisir setidaknya bisa dibuat atau diatur sekiranya pas banjir banjirnya cepat surut","1763309470728536344","","jansen_jsp","in","","0","0","0","https://x.com/_Bakemono/status/1763309470728536344","1624555531","_Bakemono"
"1763226681911988253","Thu Feb 29 21:04:25 +0000 2024","1","@OposisiCerdas Berarti penanganan banjir di DKI belum berhasil menciptakan sistem dan masih bergantung pada orang. Ini kegagalan juga dalam perspektif organisasi.","1763309271670780280","","OposisiCerdas","in","","0","8","0","https://x.com/portal_komplex/status/1763309271670780280","1718189211126493184","portal_komplex"
"1763308473335566646","Thu Feb 29 21:01:15 +0000 2024","5","Bantuan Kemanusian Tahap Kedua untuk Warga Demak Terdampak Banjir Begini Langkah NU Peduli https://t.co/NnIUrk2NRj","1763308473335566646","","","in","Pulo Gadung, Indonesia","0","1","1","https://x.com/tvOneNews/status/1763308473335566646","55507370","tvOneNews"
"1763103896820670957","Thu Feb 29 20:59:22 +0000 2024","2","@jansen_jsp Yg Aku Kadang Heran Lae Kenapa Tak Ada Komentar Dari @psi_id soal banjir ini. Biasanya Cepat Kali Komentar Miringnya....","1763308000217874436","","jansen_jsp","in","","0","0","1","https://x.com/WempieSD/status/1763308000217874436","1927929912","WempieSD"
